PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
88702,"Emerton: Thanks a lot for the correction. I am looking into the criterion when formal deformations can be turned into true algebraic deformations. This was in the heart of my question although I got it all wrong while formalizing it. I guess the reference for this is FGA (on Grothendieck's existence theorem in formal geometry).  Dear Naga What does ``the image in $B/(t-a)$ mean?  Since you have already imposed $t^2 = 0$ the only value of $a$ such that $t-a$ is not coprime to $t^2$ is $a = 0$.  In otherwords you *cannot* form the reduction mod $t - a$ unless $a = 0$ ; this is the reason they are called formal or infinitesimal deformations.  Regards Matthew It's probably better to edit your original question to add these comments."
88707,"My question is ""For given N and K how big is |X_0(N)(K)|?
Thanks for the related literature and for describing your work."
88710,"I had once the software ""graphpad prism"" for experiments with curve fitting. I found it very good for extremely explorative situations - it also tests parameter combinations of different types of functions out of a pool of functions which you can define. When I had it (~2 years ago) one could test the software for 30 days - that fitted well for the problem which I then have had. "
88714,"You are probably right - I just remembered seeing papers about orderable groups that mentioned several orderings of the free group and assumed it was a well understood topic. Any ordering of the free group gives a noncommutative monomial ordering. There is plenty of literature on orderings of the free group so that might be a good place to get started. I would be much obliged if you could be a little bit more precise than that and point me to some literature discussing this question. What I was able to find out so far were some papers where *right* orderings were discussed and some other papers discussing orderings of groups which are very far from free.  P.S. Of course I also saw some examples of orderings for the free groups but I don't think that I saw anything remotely similar to even a discussion of a question of classification. However I am sure there are things I overlooked and I would be happy to have a precise pointer (alas that ""plenty of literature"" you are referring to seems to be somewhat elusive"
88716,"GIve a set $X$ you have that $X\times \emptyset=\emptyset$ (may be you get a mistake considering $X\times \{*\}=X$ Please read a) the FAQ of mathoverflow b) any introduction to category theory. I've deleted the inappropriate tags (logic set-theory higher-category-theory). Thank you Martin ! Virtually every introduction to category theory will answer your question. In fact for two categories $\mathcal{A}$ $\mathcal{B}$ there is always a product category $\mathcal{A} \times \mathcal{B}$  and its definition is as straightforward as it can possibly be. Wikipedia and nLab also know the answer: en.wikipedia.org/wiki/Product_category ncatlab.org/nlab/show/product+category – Sebastian K. 0 secs ago"
88717,"Thanks !

Do you have any reference ? A Book about the 2-category theory ?

 You should check out the usual sources (e.g. Mac Lane's book contains the definition of a 2-category). You find more references in the nLab (or even answers e.g. in the examples section of . Thank you Kay !"
88718,"This is an excellent problem. Not much is known but there are few conjectures and results I will try to answer later. Not only there are examples of sets of $(r-1)(d+1)$ points with no Tverberg partition but every set in sufficiently general position is such an example (by the dimension-counting). So every condition that lowers the bound in Tverberg's theorem must necessarily be of the form ""there is a particular kind of algebraic relation between the points"" which does not sound all that natural geometrically. With that said I do not know any results of this kind."
88721,"I did a little light editing so that this actually answers the question."
88723,"You don't need a theory of sets prior to a theory of categories any more than you need a theory of sets prior to a theory of sets. "
88724,"Great thank you very much."
88727,"T is triangular. https://en.wikipedia.org/wiki/Schur_form Fededrico Poloni: I see. Thank you Federico. Federico Poloni: Tom LaGatta says $A$ is not symmetric. How does the orthogonal matrix $Q$ diagonalize $A$? If it can not what is the relevance of tranforming $A$ to $T$?"
88730,"Tom Goodwillie: I added an example to explain better what I mean and to show that my questions are justified. The question is unclear. As I understand the terms a differentiable manifold has a unique smooth maximal atlas. The same topological manifold can have more than one differentiable structure that is is can be more than differentiable manifold that is it can be given more than one maximal smooth atlas (where ""smooth atlas"" means that any two charts in the atlas are compatible with each other and ""maximal"" means that every chart compatible with the atlas is in the atlas). Your $\mathcal A'$ should not be called a new atlas on the same differentiable manifold but rather a new atlas on the same topological manifold; or you can say that it makes a new differentiable manifold $M'$ with the same underlying topological manifold as $M$. Are you wondering when $M$ and $M'$ are diffeomorphic?  Of course they are in your class of examples ($f$ gives a diffeomorphism between $M$ and $M'$). Tom Goodwillie: Yes $M$ i"
88732,"I think this is somewhere in Kiran Kedlaya's recent book on $p$-adic differential equations. I don't have it nearby so I don't know for sure. Otherwise have a look at some of Laurent Berger's surveys. You might find something there.  Oh another thing you might want to give a (loose) definition of $\mathcal{E}$ because there are so many of ""Fontaine's rings"" (and not all by Fontaine); what's worse different notations for the same rings. (I assume you mean the ""Robba ring"" but I could be wrong.)"
88735,"what happens if not imposing some boundary conditions ? can go something wrong ??? yes but does this work globally? and what is the idea of patching the solutions together? i read yau's proof of the calabi conjencture (that paper with about 70 pages). he worked there only locally (in local coordinates). but he still proved it globally (on the whole compact manifold)? and what would be different by treating a manifold with boundary ? the computations in yau's proof were also locally. In the original setting of Yau's theorem only the ""higher order"" estimates (from $C^3$ up) are local. All the other arguments are global. They follow for example from the maximum principle (of course with some nontrivial local calculations) or integral estimates (Moser iteration) but they cannot be localized as they are. When the manifold has boundary you can try to apply the same methods and you encounter new terms that you have to deal with. In the case of max principle the maximum could be achieved on the boundary. In the case "
88738,"Even though the log term will look ugly is it not more revealing to write the right hand side as 2y_i-1 - y_i-2 + log(1-stuff)/logp? Gerhard ""Ask Me About System Design"" Paseman 2012.02.17"
88740,"What about ""Algebre et théories galoisiennes"" of A. Douady and R. Douady (if you can read french)? McKean and Moll's book Elliptic Curves might be a bit elementary but I like their discussion of this a lot. Henri: that would have been my suggestion too. Douady and Douady is appealing to me but it's probably too sophisticated for my student - they define the field of meromorphic functions as a projective limit for example.  McKean and Moll is more the right style although I'm having trouble finding where they address the fact that I asked about. Simon Donaldson's new book ""Riemann Surfaces"" looks very nice if I could scare up a copy..."
