PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
91466,"Thanks for the answer. I thought about trying such a space (Hewitt's construction to be explicit) but shied away from figuring out how the compact subsets might look like. But just using ""regular + $\sigma$-compact $\Rightarrow$ normal"" is striking. "
91467,"Nice to see comments given by the original authors. It will take me some time to really understand all this but I decided to click the check and recognize this and the answer to my question. Thanks a lot."
91468,"To be more precise the expression $a^b$ for arbitrary complex numbers $ab$ is not well-defined but the expression $e^b$ is."
91469,"fedja  Thanks! No. You can easily design a Lip-$\alpha$ function such that the variation norm remains large when measured on arbitrarily fine partitions: $f(x)=\sum_{n=1}^\infty 10^{-\alpha n}cos(10^n x)$ is the classical example. However the variation norm of any Lipschitz functions tends to $0$ if you restrict the partition interval size.  "
91471,"Wait. How do you get from X is unitarity equivalent to Y to:
1/2 [ [I X] [X I]] is unitarilye quivalent to 1/2[[ I Y] [ Y I]] ? This makes sense to me now. Thanks! While I appreciate that you picked my answer I think that you may find it worth your while even to look at http://en.wikipedia.org/wiki/Perron–Frobenius_theorem .  The Perron-Frobenius theorem may come in handy for similar problems.  (Of course recognizing when matrices have tensor decompositions can also come in handy.)"
91472,"Geoff well it tells you *what* has to be checked! :D It is a polynomial algebra exactly for the groups generated by pseudoreflections (this in particular tells you the precise representation) This is the full content of the C-S-T theorem.
 (See http://mathoverflow.net/questions/52457/finite-groups-generated-by-pseudo-reflections which is relevant here) I know the theorem you state as the fundamental theorem of symmetric functions. Chevalley-Shephard-Todd is a more general theorem.  Mariano: It's what was intended by the bracketed ""this in particular tells you the precise representation"" that was unclear to me. I'm glad this question was asked since recently I too was interested in the more general first part (for what other representations of $S_n$ are generators [and relations] known explicitly?).  Hope it gets answered! Mariano: This doesn't quite cover the question of whether $S_n$ acts as a reflection group is some other representation though and in fact the realisation of $S_6$ as a reflection group in a"
91473,"Well that's much simpler than what I did.  To show that $A$ is nonnegative must we verify that $\|R\| = \|S\|\|T\| = 1$ or is there a quicker way? $A$ **is** non-negative. In the Perron-Frobenius' theory this means that every entry $a_{ij}$ is non-negative. Irreducible means that it is not `block-triangular'. Read chapter 8 of my book. This is a very classical topic that more or less every experienced mathematician learn one day or the other. Sorry I currently do not have a copy of your book and thus am unable to appreciate the beauty of this proof."
91474,"I think pm might be confused with the algebra of bi-invariant functions which also happens to be a commutant in the spirit of Morita's theorem: $Hom_K(L(X)L(X))=L(H\K/H)$ where $X=K/H$. Okay thank you for this counter example. So you consider $A_3 = $ inside $S_3$. The conjugation orbits are $1$ $ - 1$ and $S_3 -$ but that is how far I can go. Reimundo Heluani: No I was not confused with this example. My proof goes as follows. I identify invariant functionals with irreducible representationand observe that the invariant functionals on $C(K)$ are isomorphic to invariant functionals on $C(K)^H$. No I guess I am simply mistaken that modules over $C(K)^H$ are not associated to representations anymore;("
91475,"I am not sure how the bound on $B_n(Yk)$ can be translated to a bound on $A(Y\alphak)$; but the use the doubling diameter has given me some directions to think along. Thanks."
91478,"Thanks Robinson and Wildon for the beautiful answers. Now come to the 1st part of the question. Is there any reference for the generators of the ring of invariants of the reflection representation of $S_6$ ? Any references for the generators and relations for other representations of $S_n$ ? mark: The ring of nvariants of the non-standard $5$-dimensional reflection representation of $S_6$ is the same as the ring of invariants for the standard one. The matrices whih are acting are the same it's just that bacuase of teh action of the outer automorphism in the twisted version they are associated to different group elements. If you like the outer automorphism of $S_6$ induces an automorphism of the ring of invariants. There may be a question of knowing explicitly what the action of that automorphism is. Other question: try DJ Benson's book. mark: Thanks for the accept but I think Mark Wildon's answer is more complete and definitive."
91484,"I found a couple of papers by H. Aref on the arxiv chao-dyn/9907038 might have something I could use although I have to look more carefully. As you say not clear that it answers my questions but it is interesting anyway. Thanks."
91485,"I am not sure what you mean by ""attacking the integral"" but you can certainly write the $n$-th power in the integrand as a Dirichlet series $F(s)=\sum c_m m^{-s}$ and then Perron's formula yields that $I(x)$ equals $\sum_{m\leq x}c_m$. More precisely for $x\in\mathbb{Z}$ the term $m=x$ gets weight $1/2$. well that IS the problem - more or less - the coefficients in the Dirichlet series $ c_{m} $ ..what form do they assume ? Well obviously $c_m=\sum_{m=m_1^{k_1}\dots m_n^{k_n}}(k_1\dots k_n)^{-1}$ where the sum is over all decompositions $m=m_1^{k_1}\dots m_n^{k_n}$ with $m_j\geq 2$ and $k_j\geq 1$. thanks for the prompt reply but in the literature i've seen a laurent expansion of
$$\sum_{k=1}^{\infty}\frac{\zeta(ks)-1}{k} $$
about 1 . i was hoping for a similar on for $$\left( \sum_{k=1}^{\infty}\frac{\zeta(ks)-1}{k}\right)^{n}$$ and do the integral without resorting to arithmetic functions as in your approach . unfortunately i wasn't able to obtain papers on the subject as they were behind a payment wall !! "
91487,"In case of $BB(2)$
i would just write down every possible two-state machine and show that they produce lower scores than 4. i thought so to but there are ( 2*2*(2+1) )^(2*2) = 20736 machines Well that was very silly of me then.
The article you're looking for is 

Lin Shen and Radó Tibor (1965) Computer Studies of Turing Machine Problems Journal of the ACM Vol. 12 No. 2 (April 1965) pp. 196–212. 

Sadly
I can't seem to find a download link.

Note moreover
that Wikipedia says that most of the proof for $BB(3) = 6$ was obtained by the aid of computers. yep that's the article i need.
Can't find a link also.
think this one can be solved without a computer - got it for homework :) For what is worth the article has no details of the computation of $BB(2)$ and instead concentrates on $BB(3)$. The notation they use is $\Sigma$ for $BB$. ""As an exercise in a seminar it has been shown that $\Sigma (2) = 4$."" It really can be done by hand actually in spite of the large number of Turing machines that seem involved. "
91488,"This isn't true.  For example a quadratic twist of an elliptic curve is a twist in your sense but not a torsor under the original elliptic curve.  Even worse a twist of $G$ in your sense need not be a torsor for any group whatsoever.  Here is a silly example: $G=\mathbf{Z}/5$ $X=\text{spec}(k\times k\times k')$ where $k'/k$ is a cubic separable extension. On page 98 of B. Poonen's notes www-math.mit.edu/~poonen/papers/Qpoints.pdf it clearly states that the set of $k$-torsors is equal to the set of twists of $\mathbf{G}$ where $\mathbf{G}$ is the algebraic group $G$ endowed with its  right action  of $G$ given by translation. Aren't the twists of $\mathbf{G}$ the same as the twists of $G$? He means twists of $\mathbf{G}$ as a $G$-torsor not twists of $G$ as a variety. Ow I see. Well then it's clear. Just a minor nitpick: the bijection between the set of $k$-twists and $H^1$ does not follow from the references he gives between parentheses...(That's what had me going.) You need the analogues of those ""statements"
