PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
88860,"I must be misunderstanding something. If $k_n\to\infty$ it automatically follows that $\min_{x_n\in E_n} P(X_n=x_n)\to 0$. On the other hand if $k_n$ stays bounded then the $\log k_n$ denominator is irrelevant and then indeed it is true that if the entropy goes to 0 then the distribution asymptotically concentrates on a single value. Thanks. Sorry my definition is $\min_{x_n \in E_n}\Pr(X_n \neq x_n) \to 0$ not $\min_{x_n \in E_n}\Pr(X_n=x_n) \to 0$. I'll edit my post and fix that. "
88863,"Your title seems to be incomplete. Ah fixed--sorry about that :) Now there seems to be something more than what you intended! :D
 Hahaha fail >.<"
88867,"The algebraic closure of $\mathbb{C}((t))$ is $\cup_n \mathbb{C}((t^{1/n}))$. The proof of this obviously reduce to the case of plane curves and implies what you want. Serre's Corps Locaux for instance has an algebraic proof. I'm not sure if I understand this. I know the algebraic closure of the ring of formal Laurent series is the formal Puiseux series and this form a basis for the formal local parametrization of plane algebraic curves. But I still don't see how this extends to the case of space algebraic curves unless I'm missing something.

I just did a quick check on Serre's Local Fields (my French is uh... terrible) and I couldn't find it. Do you happen to remember which chapter is it in? Either way  a purely algebraic proof is probably not enough as it require the concept of convergences. A space algebraic curve by virtue of being an algebraic curve has a function field of transcendence degree one over $\mathbb{C}$ so for any coordinate function $t$ that you pick the other coordinate functions will be a"
88877,"The giant rat of Sumatra is a Sherlock Holmes reference where he mentions it as a story 'for which the world is not yet prepared'.  Perhaps the answer to your question is this: http://mathoverflow.net/questions/22299/what-are-some-examples-of-colorful-language-in-serious-mathematics-papers/57044#57044 Probably with a sly reference to Holmes's fondness for the word ""singular"" when referring to anything unusual."
88880,"Maybe part of the conceptual issue is that you can define the ""tangent space"" of a set $K \subseteq {\mathbb R}^n$ (not a submanifold) but that different notions aren't equivalent.  For example you can try to think of smooth functions on ${\mathbb Q}^n$ as those which are restrictions of smooth functions on ${\mathbb R}^n$ then you will be able to discuss differential operators (as limits of difference quotients) but you won't have smooth curves into the space. On a related note you might think that the $C^k$ tangent space is different from the $C^{k+1}$ tangent space. I was talking about homotopy continuation on an algebraic variety. So eventually I must use the last two definitions. But those I thought are too abstract so I wanted to start with something more intuitive i.e. the first definition. I didn't have to show that they are all equivalent but that'd be an obvious question to ask. Why in a short talk to those without much background would you be feel compelled to explain these equivalences instead of "
88882,"What definition of vector bundle are you using and what precisely are you trying to say is a vector bundle?  You haven't properly specified either.  It looks like perhaps your total space is the product of $l^2$ and $(-11)$ and you're considering the bundle to be projection onto the $(-11)$ factor?  I am not familiar with bundles of Hilbert spaces but don't you need to describe somehow how the $M_x$ are «glued»? Exactly as you said and the requirement (1) and (2) in the last paragraph is just the local trivality condition for  the bundle around 0. Restricted to open subset of (-11) not containing 0 the bundle is trivial  and my question is just whether the spaces can be glued in a neighborhood of 0. Since all your fibers are isomorphic Hilbert spaces there is surely a way to glue them into a bundle a trivial bundle in fact. That is not probably what you want to ask though! In fact  I am not sure if the family $(M_x)$ can be glued to a trivial bundle or not and just think ``intuitively"" that they can not glu"
88895,"What do you mean by ""best result""?   Result of what kind and what would best mean?  In the polynomial ring cases $x^m+y$ is irreducible for all $m$. The second part of the question might not even make sense--the ring you are considering might not be a UFD.  Many thanks. 
I apology for vague explanation concerning ""best"". In your example we may choose x as a primary variable and factor x^m+y viewing y as a constant. Take m=3 for example that is (x^3+y)=(x+y^{1/3})(x^2-x*y^{1/3}+y^{2/3}). Which means that we will allow m-th root of y. So in general polynomials of 2 variable are ""factorable"" but the ""factors"" (which may contain m-th root) are kind of bad. I want to see whether such ""bad factors"" are controllable say they are polynomials of x and m-th root of y. Thanks a again for reading. 
    "
88897,"I am not convinced that mention of Riemann zeta is either warranted or helpful... I'm merely mentioning the motivation behind what I'm doing. Maybe people who study zeta functions have seen a problem like this before since they work with them. "
88899,"Take for $H$ the trivial subgroup you see that $W$ is reducible in general. Now if you are happy with an abstract decomposition $Ind_H^G 1_H=\oplus_{\pi\in\hat{G}} m_\pi.\pi$ the answer is given by Frobenius reciprocity. If you want an explicit decomposition of $\mathbb{C}(G/H)$ you probably need a description of the minimal central idempotents in the group algebra of $G$ which is a much more difficult problem. One should mention the dimension of the centralizer algebra for a permutation module is the number of orbits of the group on ordered pairs. Indeed if f is the permutation character then $\langle ff\rangle=\langle f^21\rangle$. The former is the dimension of the centralizer and the latter the number of orbits on pairs. From this one sees two transitive means the centralizer of W is C. "
88900,"I am not really familiar with homology theories but isn't $H^*$ a representable functor? Ordinary cohomology is representable but that will not help. In general for spaces or spectra the above equality does not hold. Cohomology does not play well with limits. There is such a thing as continuous cohomology which is the right notion for such limit systems."
88905,"what is the smallest prime which you have not been able to represent in this form? Yemon it is almost certain that the form represents all primes except $211$ and all squarefree numbers except $121122.$ edited only to put the formula for the quadratic form in TeX."
